image_id,station_id,longitude,latitude,pm25,filename,quality,pm25_bin,year,month,day,hour
938264126721651,2499,139.5685315132141,36.3138889033371,27.0,938264126721651.jpg,good,0–50,2019,10,20,0
513281549855208,4140,26.40567719936371,40.134676047692295,30.0,513281549855208.jpg,good,0–50,2019,8,17,0
1091375135507949,13051,121.29181981086732,25.03017120438629,39.0,1091375135507949.jpg,good,0–50,2024,1,17,0
3495668194015291,2043,135.83473026752472,34.59455979674139,29.0,3495668194015291.jpg,good,0–50,2023,10,11,0
141471114666199,5300,-115.31676471233368,36.1772887900577,9.0,141471114666199.jpg,good,0–50,2020,4,9,0
766741643986300,9083,147.9034048318863,-42.51560688613263,11.0,766741643986300.jpg,good,0–50,2017,2,26,0
211946064075897,8795,139.99008357524872,35.45020020397379,26.0,211946064075897.jpg,good,0–50,2019,3,23,0
141102458049570,12706,14.433669447898865,67.27893092751455,21.0,141102458049570.jpg,good,0–50,2020,8,1,0
369265614511098,3706,139.35986638069153,35.44363625353439,42.0,369265614511098.jpg,good,0–50,2017,11,4,0
132950435785839,2440,136.06964349746704,35.65381793978693,39.0,132950435785839.jpg,good,0–50,2021,7,22,0
4471497729549762,9187,-104.9266916513443,39.8308016827591,43.0,4471497729549762.jpg,good,0–50,2019,12,22,0
756799975009757,6201,14.287907481193542,53.06216920164368,37.0,756799975009757.jpg,good,0–50,2020,9,9,0
856773825191321,8363,36.33408844470978,41.29396258294025,37.0,856773825191321.jpg,good,0–50,2019,8,14,0
955578325228148,317,-117.92878031730652,33.83263662160947,39.0,955578325228148.jpg,good,0–50,2018,7,17,0
479491308319919,1620,120.3981614112854,23.911694156133137,43.0,479491308319919.jpg,good,0–50,2024,9,6,0
284752549955035,139,-117.3583334684372,47.23237333703139,8.0,284752549955035.jpg,good,0–50,2017,9,20,0
1041830983265385,2291,139.82003688812256,35.68521747524328,33.0,1041830983265385.jpg,good,0–50,2021,12,22,0
421969702349714,243,-118.219735622406,34.067431802312925,40.0,421969702349714.jpg,good,0–50,2017,4,23,0
538272761636594,13460,10.442960858345032,63.40825631175804,8.0,538272761636594.jpg,good,0–50,2022,9,25,0
626317769582887,12699,10.944013595581056,59.932307005451406,12.0,626317769582887.jpg,good,0–50,2023,8,27,0
916183085781595,28,-82.40476191043854,42.98846658576622,15.0,916183085781595.jpg,good,0–50,2018,9,9,0
801833887127074,9578,21.432706117630005,50.29205709237502,27.0,801833887127074.jpg,good,0–50,2020,8,31,0
194117275769376,5282,4.870263934135437,52.57582181809545,23.0,194117275769376.jpg,good,0–50,2019,5,11,0
2061006897371655,2365,138.91330003738403,35.20220886638205,43.0,2061006897371655.jpg,good,0–50,2018,5,5,0
1065693535336057,1988,135.45098662376404,34.55595996303245,29.0,1065693535336057.jpg,good,0–50,2024,12,16,0
209252411086277,12615,120.4560488462448,24.092666708948087,33.0,209252411086277.jpg,good,0–50,2021,7,10,0
2792534751076444,9613,-156.5030872821808,20.869553918327654,36.0,2792534751076444.jpg,good,0–50,2015,4,25,0
371022760986862,2676,4.878771901130676,52.395758031371486,50.0,371022760986862.jpg,good,0–50,2016,6,11,0
421624335977620,10741,34.6473491191864,31.787800942172893,46.0,421624335977620.jpg,good,0–50,2021,9,23,0
155732176563124,1617,120.6283003091812,24.160326806021587,45.0,155732176563124.jpg,good,0–50,2020,5,8,0
563297997990047,3908,-82.00464606285095,33.44866207542127,37.0,563297997990047.jpg,good,0–50,2019,11,2,0
2635914163380858,1915,138.16700756549835,36.63318792436198,30.0,2635914163380858.jpg,good,0–50,2018,9,19,0
156151826465412,4890,136.63814306259155,36.53057950099429,29.0,156151826465412.jpg,good,0–50,2018,9,18,0
919232458899616,10725,146.42327070236206,-41.22920115626309,16.0,919232458899616.jpg,good,0–50,2020,1,2,0
536102194221870,14,-80.49935281276703,43.44259437066137,15.0,536102194221870.jpg,good,0–50,2019,10,5,0
454066045884498,6742,-3.1325626373291016,43.204620571890445,25.0,454066045884498.jpg,good,0–50,2014,12,27,0
174395824598705,2382,136.47436201572418,35.992538896924415,39.0,174395824598705.jpg,good,0–50,2020,11,14,0
246225230731384,6026,-3.5894179344177246,55.9858694721961,18.0,246225230731384.jpg,good,0–50,2021,9,18,0
4057367234534389,8711,16.676570177078247,49.76053544403709,32.0,4057367234534389.jpg,good,0–50,2025,6,3,0
4225357087532262,2418,139.62693393230438,35.71106869042116,33.0,4225357087532262.jpg,good,0–50,2021,5,28,0
345895086867517,7423,-75.79337954521179,39.30415553044304,47.0,345895086867517.jpg,good,0–50,2017,9,25,0
1213443670048734,13407,-6.362693309783936,53.29015191303503,22.0,1213443670048734.jpg,good,0–50,2025,6,19,0
138001895355763,12698,14.139752984046936,66.31350913944718,36.0,138001895355763.jpg,good,0–50,2022,1,29,0
590278915483218,2538,139.5022702217102,35.897137577972615,20.0,590278915483218.jpg,good,0–50,2021,9,7,0
244441884363955,2968,34.66308832168579,31.80720077619664,45.0,244441884363955.jpg,good,0–50,2021,9,23,0
3863740387289579,1613,120.7444828748703,24.26484059537961,16.0,3863740387289579.jpg,good,0–50,2025,3,31,0
938794070230710,434,-70.66732943058014,-33.54435900508639,46.0,938794070230710.jpg,good,0–50,2017,11,16,0
2211104469284462,6341,-4.2734456062316895,55.85422114389797,14.0,2211104469284462.jpg,good,0–50,2023,8,19,0
812696103008663,4156,30.38818895816803,40.76944304401832,46.0,812696103008663.jpg,good,0–50,2020,7,3,0
311645274294930,2269,127.83043920993804,26.34559968185352,12.0,311645274294930.jpg,good,0–50,2021,11,20,0
917648792212894,11940,1.4973753690719604,48.44467148915004,50.0,917648792212894.jpg,good,0–50,2022,1,25,0
709223793707633,8382,-7.404559850692749,38.60191392952086,34.0,709223793707633.jpg,good,0–50,2022,6,11,0
984891962315009,5094,2.902590036392212,42.696512113173725,22.0,984891962315009.jpg,good,0–50,2017,9,20,0
301091335186827,6176,8.464901447296143,48.04267775963663,44.0,301091335186827.jpg,good,0–50,2021,10,25,0
304673961201988,8794,140.0587695837021,35.51619886517072,27.0,304673961201988.jpg,good,0–50,2021,2,23,0
241632411046425,11579,32.058754563331604,-28.75978240013086,30.0,241632411046425.jpg,good,0–50,2019,6,27,0
395631914867105,7962,24.94543433189392,60.19985636568731,15.0,395631914867105.jpg,good,0–50,2019,7,31,0
1606003793123084,5298,-114.83603239059448,35.981096994499964,25.0,1606003793123084.jpg,good,0–50,2018,11,13,0
1028586055540277,11953,5.0678300857543945,47.297146181067205,35.0,1028586055540277.jpg,good,0–50,2024,8,13,0
464349158202868,3697,139.66606199741364,35.41594552621076,37.0,464349158202868.jpg,good,0–50,2020,5,28,0
503089800894893,10719,148.56062650680542,-32.22000369187043,9.0,503089800894893.jpg,good,0–50,2019,8,1,0
552110599141320,2150,139.93712604045868,35.71687033917118,19.0,552110599141320.jpg,good,0–50,2021,3,7,0
137918795519733,13307,25.749785900115967,62.23769516972672,21.0,137918795519733.jpg,good,0–50,2022,6,23,0
690412077134923,2059,131.55174672603607,34.05066379708568,49.0,690412077134923.jpg,good,0–50,2025,6,12,0
5496891107051175,3299,147.32126355171204,-42.85717798029315,43.0,5496891107051175.jpg,good,0–50,2020,6,19,0
450066758121916,9909,137.85486817359924,34.70634013194011,14.0,450066758121916.jpg,good,0–50,2024,11,7,0
303918014718527,6607,140.24956047534943,36.37226489621163,30.0,303918014718527.jpg,good,0–50,2020,11,13,0
222964509594378,7980,141.02080285549164,43.1828799181547,16.0,222964509594378.jpg,good,0–50,2018,8,27,0
587227512235822,6413,3.0983269214630127,45.7837387114667,30.0,587227512235822.jpg,good,0–50,2018,9,28,0
943501569819827,7228,99.70428049564362,27.82559407476282,18.0,943501569819827.jpg,good,0–50,2019,7,25,0
329384691879565,5736,-52.71137773990631,47.56108899003544,23.0,329384691879565.jpg,good,0–50,2015,6,11,0
755249551834694,10166,-101.26705348491669,21.01212622913144,21.0,755249551834694.jpg,good,0–50,2018,6,16,0
442426165252937,95,-121.13064050674438,44.63375719726125,9.0,442426165252937.jpg,good,0–50,2024,6,18,0
929530451218447,3299,147.31611907482147,-42.851153258134666,10.0,929530451218447.jpg,good,0–50,2019,1,19,0
205903031345994,10103,0.012708306312561,51.48841806281945,26.0,205903031345994.jpg,good,0–50,2021,2,18,0
4029455143779446,4230,-123.11191320419312,49.1480188400086,22.0,4029455143779446.jpg,good,0–50,2020,4,26,0
326087603003101,9423,11.88622534275055,44.29238956597334,25.0,326087603003101.jpg,good,0–50,2022,5,29,0
298147308428280,9086,153.16226720809937,-27.426656801770577,49.0,298147308428280.jpg,good,0–50,2018,11,23,0
1470962550329010,6880,4.859234690666199,43.95085673399936,44.0,1470962550329010.jpg,good,0–50,2023,9,28,0
2309398465878794,8223,139.51386272907257,35.34029066086511,29.0,2309398465878794.jpg,good,0–50,2022,9,10,0
554553662182774,6739,-3.1148868799209595,43.32170048840453,21.0,554553662182774.jpg,good,0–50,2019,5,29,0
162708753509944,11547,133.25479388237,34.448887518629945,44.0,162708753509944.jpg,good,0–50,2022,5,4,0
1193048708688821,1612,120.7508772611618,24.378669746764928,36.0,1193048708688821.jpg,good,0–50,2024,8,10,0
3984265305001600,5177,3.2957911491394043,49.84172579869079,23.0,3984265305001600.jpg,good,0–50,2020,10,10,0
544529173530317,4613,-120.02869248390198,36.96510495974003,38.0,544529173530317.jpg,good,0–50,2018,6,23,0
872640923332249,5357,-77.40065038204193,37.55221166969059,18.0,872640923332249.jpg,good,0–50,2021,1,22,0
732542278871656,2847,13.03579866886139,48.256323474606006,40.0,732542278871656.jpg,good,0–50,2023,6,11,0
1855661717939410,5785,34.66063678264618,31.808914878262456,45.0,1855661717939410.jpg,good,0–50,2021,9,23,0
1371040334061753,10726,153.39474499225616,-27.96315804496851,17.0,1371040334061753.jpg,good,0–50,2025,1,28,0
490226405623058,6411,32.49810576438904,37.92659678938739,50.0,490226405623058.jpg,good,0–50,2021,4,22,0
176604944346016,9173,-104.9193263053894,21.51286459968257,33.0,176604944346016.jpg,good,0–50,2017,7,19,0
299170865027994,5914,-79.37486350536346,43.64430146316244,34.0,299170865027994.jpg,good,0–50,2019,1,30,0
1088177888386903,2118,139.31002020835876,35.33772632972091,40.0,1088177888386903.jpg,good,0–50,2021,7,11,0
152306890236570,2308,139.71835434436798,35.74905049235524,23.0,152306890236570.jpg,good,0–50,2019,1,2,0
937346814008785,2996,4.457927942276001,50.4165168339253,12.0,937346814008785.jpg,good,0–50,2023,7,16,0
3252401474978329,2490,139.9149602651596,36.57814869827436,22.0,3252401474978329.jpg,good,0–50,2022,8,5,0
504516760986557,7623,-116.2498140335083,47.544930754382,36.0,504516760986557.jpg,good,0–50,2018,9,4,0
1401874663514232,6261,3.1597280502319336,50.7325913790753,40.0,1401874663514232.jpg,good,0–50,2018,7,25,0
1223590698094706,9141,9.49244499206543,45.91762423014717,34.0,1223590698094706.jpg,good,0–50,2019,8,25,0
197098940149443,12639,-75.65024614334106,6.291784481674768,49.0,197098940149443.jpg,good,0–50,2023,6,23,0
480906979790101,9414,12.172915935516356,44.42331776882713,21.0,480906979790101.jpg,good,0–50,2021,4,4,0
1169060467542222,2733,13.373435139656069,49.749666963159314,22.0,1169060467542222.jpg,good,0–50,2024,8,10,0
1244990287369536,14778,5.89316189289093,51.960435404835806,43.0,1244990287369536.jpg,good,0–50,2025,6,11,0
1596206951260501,3208,-2.3309093713760376,53.48729546165632,40.0,1596206951260501.jpg,good,0–50,2025,1,24,0
949780336427921,89,-123.0153375864029,44.94525513097671,24.0,949780336427921.jpg,good,0–50,2022,4,23,0
796731117635944,5774,101.1469066143036,12.725848828144748,39.0,796731117635944.jpg,good,0–50,2019,6,18,0
1367823737027096,5770,4.813395738601685,52.44099596527886,26.0,1367823737027096.jpg,good,0–50,2022,5,2,0
2002852560524361,2644,10.46196162700653,61.114577733655466,33.0,2002852560524361.jpg,good,0–50,2017,11,3,0
1729134817903186,8572,7.0093899965286255,51.034735265959625,14.0,1729134817903186.jpg,good,0–50,2024,9,8,0
1177093279735480,9333,-5.687490105628967,43.52799998906377,47.0,1177093279735480.jpg,good,0–50,2022,6,13,0
505026038321954,2419,139.72496330738068,35.74015979347489,34.0,505026038321954.jpg,good,0–50,2023,1,29,0
1129366130864832,8597,-110.97838282585144,32.29260165530954,23.0,1129366130864832.jpg,good,0–50,2016,5,23,0
2660060860861086,14801,30.72965562343597,36.88995689588971,45.0,2660060860861086.jpg,good,0–50,2024,12,9,0
480246289963466,2539,136.0130649805069,34.77715181088993,29.0,480246289963466.jpg,good,0–50,2019,6,9,0
287176669559976,4983,141.4786559343338,43.02533349415606,25.0,287176669559976.jpg,good,0–50,2017,1,28,0
492404505427891,5058,-0.643499493598938,44.841157905578086,46.0,492404505427891.jpg,good,0–50,2020,7,23,0
363931342200239,6230,-74.16016638278961,4.620549616088056,42.0,363931342200239.jpg,good,0–50,2021,10,17,0
778288909551605,7502,-75.56262910366058,39.74008711558847,43.0,778288909551605.jpg,good,0–50,2018,8,11,0
669134064642145,4236,-123.6504364013672,48.87138045612565,10.0,669134064642145.jpg,good,0–50,2022,9,9,0
759764668763969,13404,-6.1738282442092896,53.36624519680609,16.0,759764668763969.jpg,good,0–50,2022,5,22,0
475138847069483,4462,-111.83504283428192,41.72631852873374,23.0,475138847069483.jpg,good,0–50,2017,9,13,0
348526413282150,3739,135.5585914850235,34.82960865379579,44.0,348526413282150.jpg,good,0–50,2018,11,18,0
833484100926457,3148,-1.6657215356826782,48.10771058489957,42.0,833484100926457.jpg,good,0–50,2017,5,3,0
218445149736751,2719,14.9164080619812,50.416913345445465,28.0,218445149736751.jpg,good,0–50,2018,8,15,0
163107929623390,6808,4.3660569190979,48.95554787131465,12.0,163107929623390.jpg,good,0–50,2022,7,1,0
232121735356773,7953,0.06966233253479,51.49306081188715,50.0,232121735356773.jpg,good,0–50,2015,8,30,0
885416982037999,4468,-111.65924549102785,40.255944600294384,17.0,885416982037999.jpg,good,0–50,2017,9,26,0
470251140926870,4705,140.07690131664276,35.867308388284144,28.0,470251140926870.jpg,good,0–50,2021,3,7,0
172871514649075,2058,131.41545295715332,34.411539007481025,47.0,172871514649075.jpg,good,0–50,2019,9,14,0
110499528286821,2938,32.58527219295502,34.713598651016824,49.0,110499528286821.jpg,good,0–50,2022,6,11,0
136153981881168,11436,-73.64581525325775,43.01486566734215,24.0,136153981881168.jpg,good,0–50,2019,7,18,0
2806411882945464,8056,-3.299599885940552,51.73009164489213,47.0,2806411882945464.jpg,good,0–50,2019,5,1,0
1216702975415631,4234,-123.50503385066986,48.416448709374606,33.0,1216702975415631.jpg,good,0–50,2018,9,2,0
4042809142451598,8905,4.424695372581482,51.230984552530686,35.0,4042809142451598.jpg,good,0–50,2018,2,25,0
1119736355173732,6713,-2.695475220680237,42.8591048235059,45.0,1119736355173732.jpg,good,0–50,2018,2,28,0
320825952811861,9061,-122.30469703674316,37.86900542360907,9.0,320825952811861.jpg,good,0–50,2018,7,29,0
392810655844888,7539,-82.50787138938904,36.544522778063865,24.0,392810655844888.jpg,good,0–50,2021,10,12,0
116265887836016,7948,-0.0025856494903564,51.510772396754106,23.0,116265887836016.jpg,good,0–50,2022,7,28,0
1168679440313553,3007,5.531476736068726,50.61927714948865,26.0,1168679440313553.jpg,good,0–50,2020,8,23,0
1124061975319849,6005,-4.741185307502747,55.94336622493404,22.0,1124061975319849.jpg,good,0–50,2024,7,14,0
315487099935734,6,-74.73473846912384,45.01698949554077,32.0,315487099935734.jpg,good,0–50,2016,5,7,0
687894712902062,5001,-1.7859220504760742,47.28436753064895,13.0,687894712902062.jpg,good,0–50,2023,8,16,0
579257414718697,1988,135.4494845867157,34.55262431546744,18.0,579257414718697.jpg,good,0–50,2024,12,19,0
562232972595090,2454,131.90200567245483,32.96712321890121,22.0,562232972595090.jpg,good,0–50,2022,1,1,0
1842115966120667,3910,-83.80735874176025,34.30701535256034,30.0,1842115966120667.jpg,good,0–50,2021,1,23,0
963692861062732,6473,130.131254196167,33.190661430281764,15.0,963692861062732.jpg,good,0–50,2018,8,30,0
916751549022117,5972,-2.9514330625534058,56.48369314746069,16.0,916751549022117.jpg,good,0–50,2021,12,15,0
1025693358907681,5545,134.67203557491302,34.823544941983755,46.0,1025693358907681.jpg,good,0–50,2024,7,19,0
951765532263326,8699,-86.1322009563446,39.78785022181083,48.0,951765532263326.jpg,good,0–50,2018,2,12,0
852534279919725,6881,5.780128240585327,43.838376895536186,19.0,852534279919725.jpg,good,0–50,2023,9,26,0
746980299672820,9320,18.646422028541565,44.53070333899407,42.0,746980299672820.jpg,good,0–50,2021,7,23,0
134410488681913,9161,-98.36396992206572,20.08073180700984,27.0,134410488681913.jpg,good,0–50,2020,10,14,0
188320926479006,2462,136.30885362625122,36.30802728316999,32.0,188320926479006.jpg,good,0–50,2020,11,19,0
2899628056949690,8607,-0.0568413734436035,43.10078311738968,25.0,2899628056949690.jpg,good,0–50,2015,12,9,0
785042038787690,3793,136.86620593070984,35.15753425181754,29.0,785042038787690.jpg,good,0–50,2017,5,4,0
525706415232158,11436,-73.63219499588013,43.01043718849533,24.0,525706415232158.jpg,good,0–50,2019,7,18,0
992502965352379,5096,3.800899386405945,43.694872948364434,37.0,992502965352379.jpg,good,0–50,2023,10,8,0
297823463377629,38,-83.04114818572998,42.31999013246323,23.0,297823463377629.jpg,good,0–50,2024,5,1,0
492244642030083,3235,145.1355904340744,-37.83446287267589,10.0,492244642030083.jpg,good,0–50,2019,4,2,0
1954507904937292,9923,139.7398817539215,35.955806936923935,44.0,1954507904937292.jpg,good,0–50,2022,1,24,0
1640647406683848,5933,-89.43369448184967,43.072708568377976,23.0,1640647406683848.jpg,good,0–50,2024,5,4,0
301499318175828,11756,-21.97918474674225,64.04973678242669,5.0,301499318175828.jpg,good,0–50,2019,7,14,0
496601238367991,2142,139.381742477417,35.822476124815225,35.0,496601238367991.jpg,good,0–50,2021,12,18,0
529923194674602,2277,140.61586439609528,35.96718737989133,22.0,529923194674602.jpg,good,0–50,2020,4,19,0
497995889318055,5888,-74.87263083457947,40.097414037624446,22.0,497995889318055.jpg,good,0–50,2024,6,11,0
3191621174390625,6122,7.234293222427368,51.27678327138054,33.0,3191621174390625.jpg,good,0–50,2021,5,2,0
509305126928634,11434,-73.88154923915863,40.86645455406455,17.0,509305126928634.jpg,good,0–50,2020,4,11,0
579519669969958,6929,134.94779884815216,34.8368563393137,28.0,579519669969958.jpg,good,0–50,2021,6,20,0
1646109552933872,240,-121.9916135072708,36.97162396057931,17.0,1646109552933872.jpg,good,0–50,2025,5,8,0
131640665598241,39,-83.0592155456543,42.2891634200904,16.0,131640665598241.jpg,good,0–50,2018,9,10,0
1234565984165150,4586,4.986982941627502,52.20488797036106,44.0,1234565984165150.jpg,good,0–50,2023,2,11,0
1127433147725813,10010,17.310757040977478,62.389750389701305,40.0,1127433147725813.jpg,good,0–50,2020,6,5,0
977537930585966,4708,130.50212860107422,33.31608588654517,21.0,977537930585966.jpg,good,0–50,2024,6,29,0
3244117562385026,6630,-0.5121248960494995,38.34484116256056,10.0,3244117562385026.jpg,good,0–50,2024,3,24,0
636802189017744,3274,147.37005829811096,-35.11900028615116,43.0,636802189017744.jpg,good,0–50,2025,1,29,0
856270812361336,1926,137.6927125453949,35.84253854284384,14.0,856270812361336.jpg,good,0–50,2022,12,16,0
441390018920811,2342,139.63153660297394,35.59804844721056,20.0,441390018920811.jpg,good,0–50,2024,9,16,0
499755504501584,3278,145.72222709655762,-40.98966549328403,9.0,499755504501584.jpg,good,0–50,2020,1,2,0
977420723322952,3327,-123.3389300107956,39.41676322804361,40.0,977420723322952.jpg,good,0–50,2021,10,13,0
340052324245750,5285,4.401124119758606,51.91789882204543,43.0,340052324245750.jpg,good,0–50,2021,7,9,0
177614037485253,11652,-1.9116640090942385,52.47575902991639,13.0,177614037485253.jpg,good,0–50,2019,5,28,0
331856195007820,6428,-79.85940992832184,40.3141271778519,48.0,331856195007820.jpg,good,0–50,2018,8,31,0
251230980886298,13256,121.59412622451782,25.063068324121588,32.0,251230980886298.jpg,good,0–50,2023,6,10,0
256279120805390,3273,146.93325519561768,-36.05396081204576,11.0,256279120805390.jpg,good,0–50,2023,12,21,0
951188953357301,5543,135.48849999904633,34.700479052458405,49.0,951188953357301.jpg,good,0–50,2025,2,2,0
597025007935935,2315,139.8471164703369,35.748689136589604,50.0,597025007935935.jpg,good,0–50,2017,9,24,0
295332485547129,10102,-0.2171945571899414,51.52671828543387,32.0,295332485547129.jpg,good,0–50,2018,4,15,0
24845670358413686,6731,-2.885053753852844,43.23105949755728,35.0,24845670358413686.jpg,good,0–50,2024,2,18,0
553561817524467,2270,141.68834030628204,42.69434758225549,17.0,553561817524467.jpg,good,0–50,2024,11,23,0
240064258396515,7981,139.72354173660278,35.516356054519306,46.0,240064258396515.jpg,good,0–50,2023,4,2,0
398842076059123,11583,27.862513661384583,-26.855762310575955,48.0,398842076059123.jpg,good,0–50,2024,1,30,0
680871633390579,2214,133.1821972131729,33.90905482772335,49.0,680871633390579.jpg,good,0–50,2022,5,3,0
181378208099660,14538,16.29168927669525,48.14174975621276,27.0,181378208099660.jpg,good,0–50,2023,7,16,0
4218381994848162,9062,-122.82399952411652,38.403437263928055,19.0,4218381994848162.jpg,good,0–50,2019,6,13,0
799596230948109,6182,14.649598002433777,52.14309541827862,37.0,799596230948109.jpg,good,0–50,2020,9,13,0
586770334348905,7635,-93.7516862154007,32.53258599865407,34.0,586770334348905.jpg,good,0–50,2022,8,6,0
512487690112030,7714,51.382171511650085,35.657418291250934,32.0,512487690112030.jpg,good,0–50,2016,1,3,0
296735741945548,129,-122.65796542167664,48.28865431862778,7.0,296735741945548.jpg,good,0–50,2017,9,10,0
1898188963668973,5550,132.7721893787384,33.83969916510151,30.0,1898188963668973.jpg,good,0–50,2020,12,31,0
371015007827074,11930,-75.7251226902008,39.54507993733392,19.0,371015007827074.jpg,good,0–50,2021,9,4,0
1044089086120741,3915,-84.07016158103943,33.96148395550938,35.0,1044089086120741.jpg,good,0–50,2019,1,1,0
1792646304855769,13360,-7.939016819000244,53.42790496761603,18.0,1792646304855769.jpg,good,0–50,2025,2,20,0
925319074980216,3077,4.515579342842102,45.47522053439357,49.0,925319074980216.jpg,good,0–50,2015,11,15,0
180696153922333,5362,-121.29448056221008,38.87948287299599,30.0,180696153922333.jpg,good,0–50,2019,12,19,0
257906329995185,7623,-116.23980402946472,47.543022428585886,39.0,257906329995185.jpg,good,0–50,2023,4,2,0
484961576071281,2134,139.57700192928314,35.93067818473065,26.0,484961576071281.jpg,good,0–50,2020,3,16,0
1212307232508391,8473,-6.8497127294540405,37.26572406879106,28.0,1212307232508391.jpg,good,0–50,2021,11,27,0
1152124831896072,7517,-108.50621223449708,45.7826126662022,24.0,1152124831896072.jpg,good,0–50,2017,10,4,0
307221557539673,2107,130.80675780773163,32.97817163651652,14.0,307221557539673.jpg,good,0–50,2019,7,20,0
627151984972735,2195,136.0891592502594,33.8923535149834,32.0,627151984972735.jpg,good,0–50,2021,11,1,0
868010324750873,11933,-106.3688188791275,42.82371603956034,17.0,868010324750873.jpg,good,0–50,2024,8,21,0
172631218095757,7531,-77.6013171672821,35.97840122136881,20.0,172631218095757.jpg,good,0–50,2021,1,24,0
318936881203595,9637,-89.38903033733368,30.30232573153377,28.0,318936881203595.jpg,good,0–50,2024,3,12,0
1952360444914418,5913,-75.69673955440521,45.416147142711935,25.0,1952360444914418.jpg,good,0–50,2017,8,6,0
1749451131882971,9644,-108.41510832309724,45.81272747874775,19.0,1749451131882971.jpg,good,0–50,2020,7,8,0
455590943656182,2449,139.32912290096283,37.94727296167639,49.0,455590943656182.jpg,good,0–50,2024,5,5,0
135554021852707,5477,-114.08134996891022,51.05341344287263,25.0,135554021852707.jpg,good,0–50,2021,3,7,0
777926744459058,13398,-6.341262459754944,53.36675734350382,47.0,777926744459058.jpg,good,0–50,2024,11,2,0
419649434285032,14169,-5.38104772567749,36.18203879643042,38.0,419649434285032.jpg,good,0–50,2024,4,21,0
815732925710034,9924,139.44318115711212,35.8553266103516,23.0,815732925710034.jpg,good,0–50,2021,4,18,0
829666277968314,5332,-84.35213148593903,46.51930755501383,17.0,829666277968314.jpg,good,0–50,2018,9,19,0
1444178699297811,2479,127.70035207271576,26.196590262331483,39.0,1444178699297811.jpg,good,0–50,2021,10,4,0
525790435497933,7145,100.45178532600404,38.92956918573847,50.0,525790435497933.jpg,good,0–50,2016,8,10,0
1147493503307840,5026,9.446793794631958,42.68235652825288,28.0,1147493503307840.jpg,good,0–50,2022,5,30,0
1276194056944580,9996,-16.88847005367279,32.821398113561855,11.0,1276194056944580.jpg,good,0–50,2025,2,9,0
2532489836949560,10853,8.642635345458984,49.872446949195,29.0,2532489836949560.jpg,good,0–50,2024,10,6,0
1129079547653695,10089,0.1308274269104004,49.50118280676327,36.0,1129079547653695.jpg,good,0–50,2021,11,13,0
137804975970809,14770,-7.101759910583496,52.26674244496684,32.0,137804975970809.jpg,good,0–50,2023,5,26,0
909668050822555,8253,-3.999983668327332,40.63115526438151,19.0,909668050822555.jpg,good,0–50,2024,11,22,0
1194279974366883,8711,16.6590017080307,49.75994633500173,30.0,1194279974366883.jpg,good,0–50,2020,5,30,0
1250523708791450,5972,-2.951229214668274,56.48450771449541,16.0,1250523708791450.jpg,good,0–50,2021,12,15,0
379889026660192,7427,-67.08134472370148,44.95869816337253,8.0,379889026660192.jpg,good,0–50,2018,8,13,0
823353885949053,5444,-70.55876970291138,46.97842970576184,19.0,823353885949053.jpg,good,0–50,2023,7,29,0
239774745434142,10822,-4.529440999031067,42.02784212397182,43.0,239774745434142.jpg,good,0–50,2023,6,19,0
232091262295999,6470,135.732843875885,34.4639973951933,35.0,232091262295999.jpg,good,0–50,2021,10,2,0
301224014871050,149,-117.43508756160736,47.69890260118231,35.0,301224014871050.jpg,good,0–50,2016,8,31,0
375157000609707,2214,133.18033576011658,33.911539040983584,31.0,375157000609707.jpg,good,0–50,2020,12,30,0
745668079434825,3368,19.18014943599701,47.432685142598274,48.0,745668079434825.jpg,good,0–50,2018,8,22,0
1589621935047527,7994,15.951268672943115,49.55773440609741,9.0,1589621935047527.jpg,good,0–50,2025,5,29,0
713020707916850,2027,135.3782343864441,34.718321197116666,21.0,713020707916850.jpg,good,0–50,2025,5,7,0
374412073975277,7351,-90.34647703170776,38.64263047608006,32.0,374412073975277.jpg,good,0–50,2018,11,2,0
332844008205894,4592,1.082528829574585,49.441227784064665,23.0,332844008205894.jpg,good,0–50,2016,8,4,0
1030770249079840,5602,129.96689915657043,33.454091248947634,42.0,1030770249079840.jpg,good,0–50,2025,1,19,0
1224298769488652,3739,135.5587524175644,34.829859647493905,36.0,1224298769488652.jpg,good,0–50,2025,5,5,0
3995516674037652,12408,21.357555985450745,42.00716963351576,18.0,3995516674037652.jpg,good,0–50,2025,4,18,0
297868335168612,13038,-2.037840485572815,43.27386989898565,12.0,297868335168612.jpg,good,0–50,2020,11,8,0
645177496551157,6012,-4.669554233551025,55.61165651789776,37.0,645177496551157.jpg,good,0–50,2021,7,25,0
401549564986424,5072,-1.1442196369171145,46.15447812709132,43.0,401549564986424.jpg,good,0–50,2021,10,15,0
4166335420119164,10487,37.7002876996994,55.77608425122406,31.0,4166335420119164.jpg,good,0–50,2019,11,20,0
576585785028117,6599,142.39096641540527,43.75400450257638,32.0,576585785028117.jpg,good,0–50,2024,10,12,0
346292560168865,5088,0.3401362895965576,46.589002724824354,21.0,346292560168865.jpg,good,0–50,2019,9,19,0
346932166940887,8469,-6.93835973739624,37.27552550535539,34.0,346932166940887.jpg,good,0–50,2021,6,26,0
1816582585180305,309,-121.74239337444304,38.66171298029491,30.0,1816582585180305.jpg,good,0–50,2020,10,26,0
